timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1775579904970,152,GET /api/load/goods-receipts,200,,Lasttest 1-6,text,true,,1665,139,26,26,http://localhost:8081/api/load/goods-receipts,142,0,4
1775579904945,177,GET /api/load/goods-receipts,200,,Lasttest 1-11,text,true,,1665,139,26,26,http://localhost:8081/api/load/goods-receipts,167,0,3
1775579904952,170,GET /api/load/goods-receipts,200,,Lasttest 1-3,text,true,,1665,139,26,26,http://localhost:8081/api/load/goods-receipts,160,0,4
1775579904928,194,GET /api/load/goods-receipts,200,,Lasttest 1-7,text,true,,1665,139,26,26,http://localhost:8081/api/load/goods-receipts,184,0,2
1775579904879,243,GET /api/load/storage-locations,200,,Lasttest 1-1,text,true,,13925,142,26,26,http://localhost:8081/api/load/storage-locations,239,0,20
1775579904944,178,GET /api/load/goods-receipts,200,,Lasttest 1-5,text,true,,1665,139,26,26,http://localhost:8081/api/load/goods-receipts,168,0,3
1775579905040,105,GET /api/load/goods-receipts,200,,Lasttest 1-17,text,true,,1665,139,27,27,http://localhost:8081/api/load/goods-receipts,101,0,4
1775579904987,162,GET /api/load/kommissionen,200,,Lasttest 1-14,text,true,,3613,137,27,27,http://localhost:8081/api/load/kommissionen,160,0,5
1775579904880,271,GET /api/load/kommissionen,200,,Lasttest 1-4,text,true,,3613,137,27,27,http://localhost:8081/api/load/kommissionen,269,0,19
1775579905042,117,GET /api/load/goods-receipts,200,,Lasttest 1-8,text,true,,1665,139,28,28,http://localhost:8081/api/load/goods-receipts,115,0,4
1775579904994,167,GET /api/load/storage-locations,200,,Lasttest 1-13,text,true,,13925,142,28,28,http://localhost:8081/api/load/storage-locations,166,0,2
1775579905074,87,GET /api/load/kommissionen,200,,Lasttest 1-12,text,true,,3613,137,28,28,http://localhost:8081/api/load/kommissionen,86,0,3
1775579904927,234,GET /api/load/kommissionen,200,,Lasttest 1-9,text,true,,3613,137,28,28,http://localhost:8081/api/load/kommissionen,233,0,2
1775579904879,285,GET /api/load/kommissionen,200,,Lasttest 1-2,text,true,,3613,137,28,28,http://localhost:8081/api/load/kommissionen,284,0,20
1775579905157,59,GET /api/load/goods-receipts,200,,Lasttest 1-15,text,true,,1665,139,31,31,http://localhost:8081/api/load/goods-receipts,57,0,1
1775579905197,75,GET /api/load/kommissionen,200,,Lasttest 1-25,text,true,,3613,137,33,33,http://localhost:8081/api/load/kommissionen,71,0,2
1775579905146,135,GET /api/load/articles,200,,Lasttest 1-18,text,true,,5510,148,34,34,http://localhost:8081/api/load/articles?page=0&size=20,127,0,2
1775579905030,252,GET /api/load/articles,200,,Lasttest 1-10,text,true,,5510,148,34,34,http://localhost:8081/api/load/articles?page=0&size=20,246,0,8
1775579905213,71,GET /api/load/kommissionen,200,,Lasttest 1-16,text,true,,3613,137,34,34,http://localhost:8081/api/load/kommissionen,66,0,2
1775579905190,101,GET /api/load/articles,200,,Lasttest 1-22,text,true,,5510,148,34,34,http://localhost:8081/api/load/articles?page=0&size=20,101,0,3
1775579905210,110,GET /api/load/storage-locations,200,,Lasttest 1-19,text,true,,13925,142,36,36,http://localhost:8081/api/load/storage-locations,108,0,1
1775579905274,62,GET /api/load/kommissionen,200,,Lasttest 1-8,text,true,,3613,137,37,37,http://localhost:8081/api/load/kommissionen,61,0,0
1775579905289,62,GET /api/load/goods-receipts,200,,Lasttest 1-28,text,true,,1665,139,37,37,http://localhost:8081/api/load/goods-receipts,60,0,2
1775579905276,99,GET /api/load/articles,200,,Lasttest 1-23,text,true,,5510,148,39,39,http://localhost:8081/api/load/articles?page=0&size=20,93,0,1
1775579905270,105,GET /api/load/articles,200,,Lasttest 1-11,text,true,,5510,148,39,39,http://localhost:8081/api/load/articles?page=0&size=20,98,0,0
1775579905295,85,GET /api/load/goods-receipts,200,,Lasttest 1-20,text,true,,1665,139,39,39,http://localhost:8081/api/load/goods-receipts,78,0,2
1775579905259,124,GET /api/load/storage-locations,200,,Lasttest 1-21,text,true,,13925,142,39,39,http://localhost:8081/api/load/storage-locations,118,0,2
1775579905300,89,GET /api/load/articles,200,,Lasttest 1-12,text,true,,5510,148,39,39,http://localhost:8081/api/load/articles?page=0&size=20,88,0,0
1775579905329,67,GET /api/load/kommissionen,200,,Lasttest 1-30,text,true,,3613,137,40,40,http://localhost:8081/api/load/kommissionen,66,0,3
1775579905324,73,GET /api/load/goods-receipts,200,,Lasttest 1-29,text,true,,1665,139,40,40,http://localhost:8081/api/load/goods-receipts,72,0,1
1775579905343,56,GET /api/load/goods-receipts,200,,Lasttest 1-7,text,true,,1665,139,40,40,http://localhost:8081/api/load/goods-receipts,56,0,0
1775579905355,47,GET /api/load/kommissionen,200,,Lasttest 1-2,text,true,,3613,137,40,40,http://localhost:8081/api/load/kommissionen,47,0,0
1775579905357,46,GET /api/load/kommissionen,200,,Lasttest 1-13,text,true,,3613,137,40,40,http://localhost:8081/api/load/kommissionen,46,0,0
1775579905377,39,GET /api/load/kommissionen,200,,Lasttest 1-3,text,true,,3613,137,41,41,http://localhost:8081/api/load/kommissionen,38,0,0
1775579905310,120,GET /api/load/storage-locations,200,,Lasttest 1-5,text,true,,13925,142,41,41,http://localhost:8081/api/load/storage-locations,115,0,0
1775579905384,46,GET /api/load/kommissionen,200,,Lasttest 1-26,text,true,,3613,137,41,41,http://localhost:8081/api/load/kommissionen,43,0,1
1775579905385,48,GET /api/load/kommissionen,200,,Lasttest 1-15,text,true,,3613,137,42,42,http://localhost:8081/api/load/kommissionen,48,0,0
1775579905357,97,GET /api/load/articles,200,,Lasttest 1-1,text,true,,5510,148,43,43,http://localhost:8081/api/load/articles?page=0&size=20,96,0,0
1775579905356,106,GET /api/load/storage-locations,200,,Lasttest 1-6,text,true,,13925,142,43,43,http://localhost:8081/api/load/storage-locations,104,0,0
1775579905424,39,GET /api/load/kommissionen,200,,Lasttest 1-36,text,true,,3613,137,43,43,http://localhost:8081/api/load/kommissionen,38,0,2
1775579905357,119,GET /api/load/articles,200,,Lasttest 1-24,text,true,,5510,148,44,44,http://localhost:8081/api/load/articles?page=0&size=20,116,0,2
1775579905383,93,GET /api/load/articles,200,,Lasttest 1-9,text,true,,5510,148,44,44,http://localhost:8081/api/load/articles?page=0&size=20,91,0,0
1775579905386,90,GET /api/load/storage-locations,200,,Lasttest 1-17,text,true,,13925,142,44,44,http://localhost:8081/api/load/storage-locations,87,0,0
1775579905440,37,GET /api/load/kommissionen,200,,Lasttest 1-10,text,true,,3613,137,44,44,http://localhost:8081/api/load/kommissionen,36,0,0
1775579905393,92,GET /api/load/storage-locations,200,,Lasttest 1-27,text,true,,13925,142,44,44,http://localhost:8081/api/load/storage-locations,88,0,1
1775579905413,73,GET /api/load/articles,200,,Lasttest 1-14,text,true,,5510,148,44,44,http://localhost:8081/api/load/articles?page=0&size=20,73,0,0
1775579905444,54,GET /api/load/goods-receipts,200,,Lasttest 1-33,text,true,,1665,139,45,45,http://localhost:8081/api/load/goods-receipts,53,0,1
1775579905443,81,GET /api/load/storage-locations,200,,Lasttest 1-4,text,true,,13925,142,46,46,http://localhost:8081/api/load/storage-locations,79,0,0
1775579905451,84,GET /api/load/articles,200,,Lasttest 1-16,text,true,,5510,148,47,47,http://localhost:8081/api/load/articles?page=0&size=20,83,0,0
1775579905459,78,GET /api/load/storage-locations,200,,Lasttest 1-34,text,true,,13925,142,47,47,http://localhost:8081/api/load/storage-locations,77,0,3
1775579905509,31,GET /api/load/kommissionen,200,,Lasttest 1-30,text,true,,3613,137,47,47,http://localhost:8081/api/load/kommissionen,29,0,0
1775579905492,50,GET /api/load/goods-receipts,200,,Lasttest 1-20,text,true,,1665,139,47,47,http://localhost:8081/api/load/goods-receipts,49,0,0
1775579905465,77,GET /api/load/articles,200,,Lasttest 1-22,text,true,,5510,148,47,47,http://localhost:8081/api/load/articles?page=0&size=20,76,0,0
1775579905492,78,GET /api/load/storage-locations,200,,Lasttest 1-31,text,true,,13925,142,48,48,http://localhost:8081/api/load/storage-locations,76,0,1
1775579905552,38,GET /api/load/kommissionen,200,,Lasttest 1-28,text,true,,3613,137,49,49,http://localhost:8081/api/load/kommissionen,35,0,0
1775579905538,57,GET /api/load/goods-receipts,200,,Lasttest 1-29,text,true,,1665,139,50,50,http://localhost:8081/api/load/goods-receipts,55,0,0
1775579905549,47,GET /api/load/kommissionen,200,,Lasttest 1-38,text,true,,3613,137,50,50,http://localhost:8081/api/load/kommissionen,39,0,2
1775579905548,59,GET /api/load/goods-receipts,200,,Lasttest 1-18,text,true,,1665,139,50,50,http://localhost:8081/api/load/goods-receipts,57,0,0
1775579905566,46,GET /api/load/kommissionen,200,,Lasttest 1-35,text,true,,3613,137,50,50,http://localhost:8081/api/load/kommissionen,40,0,2
1775579905526,87,GET /api/load/articles,200,,Lasttest 1-32,text,true,,5510,148,50,50,http://localhost:8081/api/load/articles?page=0&size=20,85,0,1
1775579905571,47,GET /api/load/kommissionen,200,,Lasttest 1-8,text,true,,3613,137,51,51,http://localhost:8081/api/load/kommissionen,46,0,0
1775579905528,98,GET /api/load/storage-locations,200,,Lasttest 1-12,text,true,,13925,142,51,51,http://localhost:8081/api/load/storage-locations,95,0,0
1775579905551,82,GET /api/load/articles,200,,Lasttest 1-40,text,true,,5510,148,51,51,http://localhost:8081/api/load/articles?page=0&size=20,80,0,1
1775579905597,42,GET /api/load/kommissionen,200,,Lasttest 1-36,text,true,,3613,137,52,52,http://localhost:8081/api/load/kommissionen,40,0,0
1775579905589,53,GET /api/load/kommissionen,200,,Lasttest 1-19,text,true,,3613,137,52,52,http://localhost:8081/api/load/kommissionen,49,0,0
1775579905583,65,GET /api/load/goods-receipts,200,,Lasttest 1-1,text,true,,1665,139,52,52,http://localhost:8081/api/load/goods-receipts,64,0,0
1775579905569,83,GET /api/load/articles,200,,Lasttest 1-25,text,true,,5510,148,52,52,http://localhost:8081/api/load/articles?page=0&size=20,82,0,0
1775579905555,97,GET /api/load/articles,200,,Lasttest 1-3,text,true,,5510,148,52,52,http://localhost:8081/api/load/articles?page=0&size=20,96,0,0
1775579905617,43,GET /api/load/kommissionen,200,,Lasttest 1-13,text,true,,3613,137,53,53,http://localhost:8081/api/load/kommissionen,41,0,0
1775579905577,90,GET /api/load/articles,200,,Lasttest 1-7,text,true,,5510,148,53,53,http://localhost:8081/api/load/articles?page=0&size=20,89,0,0
1775579905627,47,GET /api/load/kommissionen,200,,Lasttest 1-5,text,true,,3613,137,54,54,http://localhost:8081/api/load/kommissionen,45,0,0
1775579905593,90,GET /api/load/articles,200,,Lasttest 1-27,text,true,,5510,148,54,54,http://localhost:8081/api/load/articles?page=0&size=20,89,0,0
1775579905597,86,GET /api/load/storage-locations,200,,Lasttest 1-39,text,true,,13925,142,54,54,http://localhost:8081/api/load/storage-locations,85,0,1
1775579905624,68,GET /api/load/goods-receipts,200,,Lasttest 1-46,text,true,,1665,139,54,54,http://localhost:8081/api/load/goods-receipts,67,0,2
1775579905608,85,GET /api/load/articles,200,,Lasttest 1-23,text,true,,5510,148,55,55,http://localhost:8081/api/load/articles?page=0&size=20,84,0,0
1775579905655,38,GET /api/load/kommissionen,200,,Lasttest 1-2,text,true,,3613,137,55,55,http://localhost:8081/api/load/kommissionen,38,0,0
1775579905654,42,GET /api/load/kommissionen,200,,Lasttest 1-11,text,true,,3613,137,55,55,http://localhost:8081/api/load/kommissionen,41,0,0
1775579905630,73,GET /api/load/goods-receipts,200,,Lasttest 1-33,text,true,,1665,139,55,55,http://localhost:8081/api/load/goods-receipts,71,0,0
1775579905636,67,GET /api/load/goods-receipts,200,,Lasttest 1-15,text,true,,1665,139,55,55,http://localhost:8081/api/load/goods-receipts,66,0,0
1775579905659,50,GET /api/load/kommissionen,200,,Lasttest 1-48,text,true,,3613,137,55,55,http://localhost:8081/api/load/kommissionen,49,0,1
1775579905625,85,GET /api/load/storage-locations,200,,Lasttest 1-21,text,true,,13925,142,55,55,http://localhost:8081/api/load/storage-locations,84,0,0
1775579905633,87,GET /api/load/articles,200,,Lasttest 1-37,text,true,,5510,148,56,56,http://localhost:8081/api/load/articles?page=0&size=20,85,0,1
1775579905670,63,GET /api/load/storage-locations,200,,Lasttest 1-14,text,true,,13925,142,57,57,http://localhost:8081/api/load/storage-locations,62,0,0
1775579905695,55,GET /api/load/goods-receipts,200,,Lasttest 1-41,text,true,,1665,139,57,57,http://localhost:8081/api/load/goods-receipts,54,0,1
1775579905721,32,GET /api/load/kommissionen,200,,Lasttest 1-29,text,true,,3613,137,58,58,http://localhost:8081/api/load/kommissionen,32,0,0
1775579905674,85,GET /api/load/storage-locations,200,,Lasttest 1-34,text,true,,13925,142,58,58,http://localhost:8081/api/load/storage-locations,83,0,0
1775579905709,51,GET /api/load/goods-receipts,200,,Lasttest 1-44,text,true,,1665,139,58,58,http://localhost:8081/api/load/goods-receipts,50,0,1
1775579905694,77,GET /api/load/articles,200,,Lasttest 1-26,text,true,,5510,148,58,58,http://localhost:8081/api/load/articles?page=0&size=20,76,0,0
1775579905699,80,GET /api/load/storage-locations,200,,Lasttest 1-45,text,true,,13925,142,59,59,http://localhost:8081/api/load/storage-locations,79,0,1
1775579905712,73,GET /api/load/articles,200,,Lasttest 1-49,text,true,,5510,148,59,59,http://localhost:8081/api/load/articles?page=0&size=20,71,0,1
1775579905753,33,GET /api/load/kommissionen,200,,Lasttest 1-43,text,true,,3613,137,59,59,http://localhost:8081/api/load/kommissionen,30,0,1
1775579905717,74,GET /api/load/articles,200,,Lasttest 1-10,text,true,,5510,148,59,59,http://localhost:8081/api/load/articles?page=0&size=20,74,0,0
1775579905719,77,GET /api/load/storage-locations,200,,Lasttest 1-42,text,true,,13925,142,60,60,http://localhost:8081/api/load/storage-locations,76,0,1
1775579905760,53,GET /api/load/goods-receipts,200,,Lasttest 1-36,text,true,,1665,139,60,60,http://localhost:8081/api/load/goods-receipts,52,0,0
1775579905739,79,GET /api/load/articles,200,,Lasttest 1-9,text,true,,5510,148,61,61,http://localhost:8081/api/load/articles?page=0&size=20,75,0,0
1775579905735,91,GET /api/load/articles,200,,Lasttest 1-30,text,true,,5510,148,61,61,http://localhost:8081/api/load/articles?page=0&size=20,87,0,0
1775579905771,64,GET /api/load/goods-receipts,200,,Lasttest 1-17,text,true,,1665,139,62,62,http://localhost:8081/api/load/goods-receipts,62,0,0
1775579905757,78,GET /api/load/articles,200,,Lasttest 1-3,text,true,,5510,148,62,62,http://localhost:8081/api/load/articles?page=0&size=20,76,0,0
1775579905766,81,GET /api/load/storage-locations,200,,Lasttest 1-16,text,true,,13925,142,62,62,http://localhost:8081/api/load/storage-locations,73,0,0
1775579905762,97,GET /api/load/articles,200,,Lasttest 1-24,text,true,,5510,148,63,63,http://localhost:8081/api/load/articles?page=0&size=20,91,0,0
1775579905759,103,GET /api/load/articles,200,,Lasttest 1-6,text,true,,5510,148,63,63,http://localhost:8081/api/load/articles?page=0&size=20,90,0,0
1775579905779,85,GET /api/load/goods-receipts,200,,Lasttest 1-35,text,true,,1665,139,63,63,http://localhost:8081/api/load/goods-receipts,78,0,0
1775579905805,65,GET /api/load/kommissionen,200,,Lasttest 1-40,text,true,,3613,137,63,63,http://localhost:8081/api/load/kommissionen,63,0,0
1775579905772,121,GET /api/load/articles,200,,Lasttest 1-31,text,true,,5510,148,65,65,http://localhost:8081/api/load/articles?page=0&size=20,108,0,0
1775579905796,98,GET /api/load/goods-receipts,200,,Lasttest 1-47,text,true,,1665,139,65,65,http://localhost:8081/api/load/goods-receipts,85,0,1
1775579905827,73,GET /api/load/kommissionen,200,,Lasttest 1-39,text,true,,3613,137,65,65,http://localhost:8081/api/load/kommissionen,67,0,0
1775579905793,110,GET /api/load/storage-locations,200,,Lasttest 1-18,text,true,,13925,142,65,65,http://localhost:8081/api/load/storage-locations,95,0,0
1775579905806,108,GET /api/load/goods-receipts,200,,Lasttest 1-50,text,true,,1665,139,66,66,http://localhost:8081/api/load/goods-receipts,98,0,2
1775579905836,93,GET /api/load/storage-locations,200,,Lasttest 1-2,text,true,,13925,142,66,66,http://localhost:8081/api/load/storage-locations,93,0,0
1775579905865,65,GET /api/load/kommissionen,200,,Lasttest 1-53,text,true,,3613,137,66,66,http://localhost:8081/api/load/kommissionen,65,0,1
1775579905813,133,GET /api/load/storage-locations,200,,Lasttest 1-12,text,true,,13925,142,67,67,http://localhost:8081/api/load/storage-locations,132,0,0
1775579905811,136,GET /api/load/articles,200,,Lasttest 1-4,text,true,,5510,148,67,67,http://localhost:8081/api/load/articles?page=0&size=20,136,0,0
1775579905831,117,GET /api/load/storage-locations,200,,Lasttest 1-20,text,true,,13925,142,67,67,http://localhost:8081/api/load/storage-locations,116,0,0
1775579905841,118,GET /api/load/goods-receipts,200,,Lasttest 1-8,text,true,,1665,139,68,68,http://localhost:8081/api/load/goods-receipts,117,0,0
1775579905851,111,GET /api/load/goods-receipts,200,,Lasttest 1-1,text,true,,1665,139,68,68,http://localhost:8081/api/load/goods-receipts,111,0,0
1775579905871,103,GET /api/load/kommissionen,200,,Lasttest 1-11,text,true,,3613,137,68,68,http://localhost:8081/api/load/kommissionen,101,0,0
1775579905843,140,GET /api/load/storage-locations,200,,Lasttest 1-28,text,true,,13925,142,69,69,http://localhost:8081/api/load/storage-locations,137,0,0
1775579905864,127,GET /api/load/goods-receipts,200,,Lasttest 1-14,text,true,,1665,139,69,69,http://localhost:8081/api/load/goods-receipts,127,0,0
1775579905839,152,GET /api/load/articles,200,,Lasttest 1-22,text,true,,5510,148,69,69,http://localhost:8081/api/load/articles?page=0&size=20,151,0,0
1775579905835,160,GET /api/load/articles,200,,Lasttest 1-15,text,true,,5510,148,70,70,http://localhost:8081/api/load/articles?page=0&size=20,159,0,0
1775579905896,100,GET /api/load/goods-receipts,200,,Lasttest 1-32,text,true,,1665,139,70,70,http://localhost:8081/api/load/goods-receipts,99,0,0
1775579905907,93,GET /api/load/storage-locations,200,,Lasttest 1-21,text,true,,13925,142,70,70,http://localhost:8081/api/load/storage-locations,92,0,0
1775579905881,140,GET /api/load/kommissionen,200,,Lasttest 1-57,text,true,,3613,137,71,71,http://localhost:8081/api/load/kommissionen,139,0,2
1775579905863,161,GET /api/load/storage-locations,200,,Lasttest 1-19,text,true,,13925,142,71,71,http://localhost:8081/api/load/storage-locations,159,0,0
1775579905920,111,GET /api/load/articles,200,,Lasttest 1-27,text,true,,5510,148,71,71,http://localhost:8081/api/load/articles?page=0&size=20,111,0,0
1775579905895,136,GET /api/load/articles,200,,Lasttest 1-38,text,true,,5510,148,71,71,http://localhost:8081/api/load/articles?page=0&size=20,136,0,0
1775579905877,154,GET /api/load/storage-locations,200,,Lasttest 1-56,text,true,,13925,142,71,71,http://localhost:8081/api/load/storage-locations,154,0,2
1775579905879,152,GET /api/load/articles,200,,Lasttest 1-7,text,true,,5510,148,71,71,http://localhost:8081/api/load/articles?page=0&size=20,152,0,0
1775579905947,89,GET /api/load/goods-receipts,200,,Lasttest 1-37,text,true,,1665,139,72,72,http://localhost:8081/api/load/goods-receipts,88,0,0
1775579905891,158,GET /api/load/goods-receipts,200,,Lasttest 1-5,text,true,,1665,139,72,72,http://localhost:8081/api/load/goods-receipts,158,0,0
1775579905886,176,GET /api/load/kommissionen,200,,Lasttest 1-23,text,true,,3613,137,73,73,http://localhost:8081/api/load/kommissionen,176,0,0
1775579905876,187,GET /api/load/articles,200,,Lasttest 1-51,text,true,,5510,148,73,73,http://localhost:8081/api/load/articles?page=0&size=20,186,0,2
1775579905947,121,GET /api/load/articles,200,,Lasttest 1-33,text,true,,5510,148,73,73,http://localhost:8081/api/load/articles?page=0&size=20,121,0,0
1775579905933,136,GET /api/load/goods-receipts,200,,Lasttest 1-52,text,true,,1665,139,73,73,http://localhost:8081/api/load/goods-receipts,135,0,1
1775579905898,187,GET /api/load/storage-locations,200,,Lasttest 1-25,text,true,,13925,142,74,74,http://localhost:8081/api/load/storage-locations,186,0,0
1775579905892,196,GET /api/load/storage-locations,200,,Lasttest 1-41,text,true,,13925,142,74,74,http://localhost:8081/api/load/storage-locations,196,0,0
1775579905942,146,GET /api/load/kommissionen,200,,Lasttest 1-13,text,true,,3613,137,74,74,http://localhost:8081/api/load/kommissionen,146,0,0
1775579905940,149,GET /api/load/articles,200,,Lasttest 1-36,text,true,,5510,148,74,74,http://localhost:8081/api/load/articles?page=0&size=20,148,0,0
1775579905898,195,GET /api/load/kommissionen,200,,Lasttest 1-45,text,true,,3613,137,74,74,http://localhost:8081/api/load/kommissionen,194,0,0
1775579905941,156,GET /api/load/goods-receipts,200,,Lasttest 1-26,text,true,,1665,139,75,75,http://localhost:8081/api/load/goods-receipts,156,0,0
1775579905959,145,GET /api/load/articles,200,,Lasttest 1-54,text,true,,5510,148,75,75,http://localhost:8081/api/load/articles?page=0&size=20,144,0,1
1775579905896,210,GET /api/load/articles,200,,Lasttest 1-44,text,true,,5510,148,75,75,http://localhost:8081/api/load/articles?page=0&size=20,207,0,0
1775579905963,146,GET /api/load/goods-receipts,200,,Lasttest 1-59,text,true,,1665,139,75,75,http://localhost:8081/api/load/goods-receipts,145,0,2
1775579905942,187,GET /api/load/storage-locations,200,,Lasttest 1-10,text,true,,13925,142,76,76,http://localhost:8081/api/load/storage-locations,183,0,0
1775579905920,214,GET /api/load/goods-receipts,200,,Lasttest 1-61,text,true,,1665,139,77,77,http://localhost:8081/api/load/goods-receipts,213,0,3
1775579905989,153,GET /api/load/storage-locations,200,,Lasttest 1-62,text,true,,13925,142,77,77,http://localhost:8081/api/load/storage-locations,150,0,3
1775579905987,169,GET /api/load/goods-receipts,200,,Lasttest 1-29,text,true,,1665,139,78,78,http://localhost:8081/api/load/goods-receipts,169,0,0
1775579905984,174,GET /api/load/goods-receipts,200,,Lasttest 1-46,text,true,,1665,139,78,78,http://localhost:8081/api/load/goods-receipts,172,0,0
1775579906006,152,GET /api/load/goods-receipts,200,,Lasttest 1-34,text,true,,1665,139,78,78,http://localhost:8081/api/load/goods-receipts,151,0,0
1775579906008,150,GET /api/load/goods-receipts,200,,Lasttest 1-49,text,true,,1665,139,78,78,http://localhost:8081/api/load/goods-receipts,148,0,0
1775579906008,151,GET /api/load/kommissionen,200,,Lasttest 1-48,text,true,,3613,137,78,78,http://localhost:8081/api/load/kommissionen,150,0,0
1775579905982,177,GET /api/load/storage-locations,200,,Lasttest 1-58,text,true,,13925,142,78,78,http://localhost:8081/api/load/storage-locations,175,0,1
1775579905978,205,GET /api/load/articles,200,,Lasttest 1-42,text,true,,5510,148,79,79,http://localhost:8081/api/load/articles?page=0&size=20,205,0,0
1775579905991,193,GET /api/load/articles,200,,Lasttest 1-55,text,true,,5510,148,79,79,http://localhost:8081/api/load/articles?page=0&size=20,192,0,1
1775579906025,161,GET /api/load/kommissionen,200,,Lasttest 1-60,text,true,,3613,137,79,79,http://localhost:8081/api/load/kommissionen,158,0,3
1775579906041,145,GET /api/load/kommissionen,200,,Lasttest 1-47,text,true,,3613,137,79,79,http://localhost:8081/api/load/kommissionen,144,0,0
1775579906063,150,GET /api/load/storage-locations,200,,Lasttest 1-17,text,true,,13925,142,81,81,http://localhost:8081/api/load/storage-locations,147,0,0
1775579906012,202,GET /api/load/storage-locations,200,,Lasttest 1-30,text,true,,13925,142,81,81,http://localhost:8081/api/load/storage-locations,199,0,0
1775579906052,164,GET /api/load/goods-receipts,200,,Lasttest 1-9,text,true,,1665,139,81,81,http://localhost:8081/api/load/goods-receipts,162,0,0
1775579905987,242,GET /api/load/articles,200,,Lasttest 1-35,text,true,,5510,148,81,81,http://localhost:8081/api/load/articles?page=0&size=20,241,0,0
1775579906042,188,GET /api/load/articles,200,,Lasttest 1-67,text,true,,5510,148,81,81,http://localhost:8081/api/load/articles?page=0&size=20,186,0,1
1775579906033,199,GET /api/load/articles,200,,Lasttest 1-18,text,true,,5510,148,81,81,http://localhost:8081/api/load/articles?page=0&size=20,197,0,0
1775579906066,171,GET /api/load/goods-receipts,200,,Lasttest 1-20,text,true,,1665,139,82,82,http://localhost:8081/api/load/goods-receipts,169,0,0
1775579906078,159,GET /api/load/goods-receipts,200,,Lasttest 1-64,text,true,,1665,139,82,82,http://localhost:8081/api/load/goods-receipts,154,0,2
1775579906056,185,GET /api/load/storage-locations,200,,Lasttest 1-43,text,true,,13925,142,82,82,http://localhost:8081/api/load/storage-locations,184,0,0
1775579906072,191,GET /api/load/articles,200,,Lasttest 1-16,text,true,,5510,148,83,83,http://localhost:8081/api/load/articles?page=0&size=20,190,0,0
1775579906125,151,GET /api/load/kommissionen,200,,Lasttest 1-40,text,true,,3613,137,84,84,http://localhost:8081/api/load/kommissionen,140,0,0
1775579906086,190,GET /api/load/goods-receipts,200,,Lasttest 1-68,text,true,,1665,139,84,84,http://localhost:8081/api/load/goods-receipts,181,0,4
1775579906109,188,GET /api/load/articles,200,,Lasttest 1-3,text,true,,5510,148,85,85,http://localhost:8081/api/load/articles?page=0&size=20,186,0,0
1775579906100,197,GET /api/load/articles,200,,Lasttest 1-24,text,true,,5510,148,85,85,http://localhost:8081/api/load/articles?page=0&size=20,195,0,0
1775579906122,184,GET /api/load/goods-receipts,200,,Lasttest 1-32,text,true,,1665,139,85,85,http://localhost:8081/api/load/goods-receipts,166,0,0
1775579906112,211,GET /api/load/storage-locations,200,,Lasttest 1-6,text,true,,13925,142,86,86,http://localhost:8081/api/load/storage-locations,198,0,0
1775579906102,223,GET /api/load/storage-locations,200,,Lasttest 1-4,text,true,,13925,142,86,86,http://localhost:8081/api/load/storage-locations,209,0,0
1775579906121,222,GET /api/load/articles,200,,Lasttest 1-22,text,true,,5510,148,87,87,http://localhost:8081/api/load/articles?page=0&size=20,221,0,0
1775579906133,215,GET /api/load/storage-locations,200,,Lasttest 1-38,text,true,,13925,142,87,87,http://localhost:8081/api/load/storage-locations,201,0,0
1775579906133,233,GET /api/load/goods-receipts,200,,Lasttest 1-31,text,true,,1665,139,88,88,http://localhost:8081/api/load/goods-receipts,222,0,0
1775579906143,223,GET /api/load/kommissionen,200,,Lasttest 1-56,text,true,,3613,137,88,88,http://localhost:8081/api/load/kommissionen,223,0,0
1775579906133,238,GET /api/load/goods-receipts,200,,Lasttest 1-21,text,true,,1665,139,88,88,http://localhost:8081/api/load/goods-receipts,238,0,0
1775579906143,241,GET /api/load/goods-receipts,200,,Lasttest 1-11,text,true,,1665,139,89,89,http://localhost:8081/api/load/goods-receipts,241,0,0
1775579906133,262,GET /api/load/articles,200,,Lasttest 1-70,text,true,,5510,148,89,89,http://localhost:8081/api/load/articles?page=0&size=20,262,0,1
1775579906142,259,GET /api/load/articles,200,,Lasttest 1-1,text,true,,5510,148,89,89,http://localhost:8081/api/load/articles?page=0&size=20,258,0,0
1775579906144,258,GET /api/load/goods-receipts,200,,Lasttest 1-69,text,true,,1665,139,89,89,http://localhost:8081/api/load/goods-receipts,256,0,1
1775579906136,274,GET /api/load/articles,200,,Lasttest 1-2,text,true,,5510,148,89,89,http://localhost:8081/api/load/articles?page=0&size=20,273,0,0
1775579906133,277,GET /api/load/articles,200,,Lasttest 1-12,text,true,,5510,148,89,89,http://localhost:8081/api/load/articles?page=0&size=20,277,0,0
1775579906140,278,GET /api/load/articles,200,,Lasttest 1-19,text,true,,5510,148,90,90,http://localhost:8081/api/load/articles?page=0&size=20,277,0,0
1775579906158,269,GET /api/load/storage-locations,200,,Lasttest 1-8,text,true,,13925,142,91,91,http://localhost:8081/api/load/storage-locations,268,0,0
1775579906149,282,GET /api/load/storage-locations,200,,Lasttest 1-63,text,true,,13925,142,91,91,http://localhost:8081/api/load/storage-locations,282,0,1
